status,date,type,price_total,status
sale,2019-09-11,retail_recreational,3028576.2599999257,
return,2019-09-11,wholesale,1072870.0100000002,
sale,2019-09-11,wholesale,4398972.43,
return,2019-09-12,retail_medical,-278.65999999999997,
sale,2019-09-12,retail_medical,53860.090000000026,
return,2019-09-12,retail_recreational,-8299.240000000003,
sale,2019-09-12,retail_recreational,4285577.509999762,
return,2019-09-12,wholesale,772125.35,
sale,2019-09-12,wholesale,3353301.9499999983,
sale,2019-09-13,retail_medical,49468.79999999997,
return,2019-09-13,retail_recreational,-7028.200000000004,
sale,2019-09-13,retail_recreational,3548455.709999972,
return,2019-09-13,wholesale,84479.66,
sale,2019-09-13,wholesale,672677.29,
return,2019-04-08,wholesale,1480.0,
return,2019-09-13,retail_medical,-58.21000000000001,
return,2019-09-14,retail_medical,-64.28999999999999,
sale,2019-09-14,retail_medical,33347.76999999996,
return,2019-09-14,retail_recreational,-22769.46000000001,
sale,2019-09-14,retail_recreational,2823603.5399998794,
return,2019-09-14,wholesale,68470.31,
sale,2019-09-14,wholesale,715815.5199999999,
return,2019-09-15,retail_medical,-58.99000000000001,
sale,2019-09-15,retail_medical,42573.65,
return,2019-09-15,retail_recreational,-6439.199999999995,
sale,2019-09-15,retail_recreational,2840392.159999936,
return,2019-09-15,wholesale,920926.5700000002,
sale,2019-09-15,wholesale,4831302.570000002,
return,2019-09-16,retail_medical,-66.13000000000002,
sale,2019-09-16,retail_medical,41851.159999999974,
return,2019-09-16,retail_recreational,-7336.9800000000005,
sale,2019-09-16,retail_recreational,2784910.7200000007,
return,2019-09-16,wholesale,1122526.82,
sale,2019-09-16,wholesale,5105836.429999998,
sale,2019-09-17,retail_medical,43251.850000000006,
sale,2019-09-17,retail_recreational,2997047.7099999897,
return,2019-09-17,retail_medical,-172.01,
return,2019-09-17,retail_recreational,-46314.43000000001,
return,2019-09-17,wholesale,867894.7899999999,
sale,2019-09-17,wholesale,4631108.479999996,
return,2019-09-18,retail_medical,-174.85999999999999,
sale,2019-09-18,retail_medical,45412.52999999998,
return,2019-09-18,retail_recreational,-20918.730000000007,
sale,2019-09-18,retail_recreational,3234016.10999992,
return,2019-09-18,wholesale,640260.1599999997,
sale,2019-09-18,wholesale,3780076.9400000004,
return,2019-09-19,retail_medical,-235.79999999999998,
sale,2019-09-19,retail_medical,56226.76000000002,
return,2019-09-19,retail_recreational,-8908.910000000003,
sale,2019-09-19,retail_recreational,4395977.349999963,
return,2019-09-19,wholesale,570100.9800000001,
sale,2019-09-19,wholesale,3002085.6400000025,
sale,2019-09-20,retail_medical,40883.31999999997,
return,2019-09-20,retail_recreational,-7491.370000000003,
sale,2019-09-20,retail_recreational,3541091.389999847,
return,2018-10-16,wholesale,570.0,
return,2019-09-20,retail_medical,-141.24,
return,2019-09-20,wholesale,70729.73,
sale,2019-09-20,wholesale,683683.3800000001,
return,2019-09-21,retail_medical,-232.02,
sale,2019-09-21,retail_medical,30660.58999999998,
return,2019-09-21,retail_recreational,-5785.070000000006,
sale,2019-09-21,retail_recreational,2834842.2199999103,
return,2019-09-21,wholesale,145637.63999999998,
sale,2019-09-21,wholesale,516491.8299999999,
return,2019-09-22,retail_medical,-58.21999999999999,
sale,2019-09-22,retail_medical,38288.369999999995,
return,2019-09-22,retail_recreational,-19306.130000000005,
sale,2019-09-22,retail_recreational,2794254.8499999894,
return,2019-09-22,wholesale,1282156.5200000005,
sale,2019-09-22,wholesale,5094049.050000004,
sale,2019-09-23,retail_medical,36507.90999999999,
return,2019-09-23,retail_recreational,-6026.42,
sale,2019-09-23,retail_recreational,2763798.1299999463,
return,2019-09-23,retail_medical,-137.92,
return,2019-09-23,wholesale,6328076.280000004,
sale,2019-09-23,wholesale,9723605.290000007,
return,2019-09-24,retail_medical,84.63,
sale,2019-09-24,retail_medical,45692.320000000014,
return,2019-09-24,retail_recreational,-9725.340000000004,
sale,2019-09-24,retail_recreational,3061170.809999944,
return,2019-09-24,wholesale,975022.8000000002,
sale,2019-09-24,wholesale,4527386.8999999985,
return,2019-09-25,retail_medical,-24.67,
sale,2019-09-25,retail_medical,44712.36000000001,
return,2019-09-25,retail_recreational,-19398.940000000002,
sale,2019-09-25,retail_recreational,2998841.6100000036,
return,2019-09-25,wholesale,720769.7699999999,
sale,2019-09-25,wholesale,3790291.1299999976,
sale,2019-09-26,retail_medical,58347.47,
return,2019-09-26,retail_recreational,-21343.319999999992,
sale,2019-09-26,retail_recreational,4181213.6499997806,
return,2019-09-26,retail_medical,-141.74,
return,2019-09-26,wholesale,666512.79,
sale,2019-09-26,wholesale,3217907.669999998,
return,2019-09-27,retail_medical,-73.72999999999999,
sale,2019-09-27,retail_medical,45271.39999999999,
return,2019-09-27,retail_recreational,-20349.680000000004,
sale,2019-09-27,retail_recreational,3471358.9999999055,
return,2019-09-27,wholesale,68970.01,
sale,2019-09-27,wholesale,877244.2200000002,
return,2019-09-28,retail_medical,27.35,
sale,2019-09-28,retail_medical,32554.26999999999,
return,2019-09-28,retail_recreational,-4713.3799999999965,
sale,2019-09-28,retail_recreational,2738045.000000007,
return,2019-09-28,wholesale,42143.65,
sale,2019-09-28,wholesale,557558.2200000001,
sale,2019-09-29,retail_recreational,2912033.7399999667,
return,2019-09-29,retail_medical,-120.75000000000001,
sale,2019-09-29,retail_medical,40679.05000000005,
return,2019-09-29,retail_recreational,-5724.1799999999985,
return,2019-09-29,wholesale,1964498.4500000002,
sale,2019-09-29,wholesale,5387180.640000001,
return,2019-09-30,retail_medical,-80.21,
sale,2019-09-30,retail_medical,49033.409999999996,
return,2019-09-30,retail_recreational,-6538.979999999992,
sale,2019-09-30,retail_recreational,3298552.0799999274,
return,2019-09-30,wholesale,478732.9199999999,
sale,2019-09-30,wholesale,3606660.2400000007,
return,2019-10-01,retail_medical,-149.10000000000002,
sale,2019-10-01,retail_medical,44348.86000000001,
return,2019-10-01,retail_recreational,-8217.769999999995,
sale,2019-10-01,retail_recreational,2978580.0899998974,
return,2019-10-01,wholesale,604311.6900000001,
sale,2019-10-01,wholesale,3499233.739999999,
sale,2019-10-02,retail_medical,53555.53000000002,
return,2019-10-02,retail_recreational,-25324.49,
sale,2019-10-02,retail_recreational,3366145.1499998225,
return,2019-10-02,wholesale,1706120.1600000001,
sale,2019-10-02,wholesale,4534330.03,
return,2019-10-02,retail_medical,-140.9,
return,2019-10-03,retail_medical,-428.24999999999994,
sale,2019-10-03,retail_medical,60722.33999999997,
return,2019-10-03,retail_recreational,-8530.859999999991,
sale,2019-10-03,retail_recreational,4348698.979999798,
return,2019-10-03,wholesale,660844.0500000002,
sale,2019-10-03,wholesale,2789301.6499999994,
return,2019-10-04,retail_medical,39.269999999999996,
sale,2019-10-04,retail_medical,50197.75000000002,
return,2019-10-04,retail_recreational,-7234.650000000002,
sale,2019-10-04,retail_recreational,3606457.48999986,
return,2019-10-04,wholesale,60925.2,
sale,2019-10-04,wholesale,789997.4,
sale,2019-10-05,retail_medical,36048.90000000001,
return,2019-10-05,retail_recreational,-44907.33,
sale,2019-10-05,retail_recreational,2842117.439999935,
return,2019-10-05,retail_medical,-119.61000000000001,
return,2019-10-05,wholesale,71802.72,
sale,2019-10-05,wholesale,560885.45,
return,2019-10-06,retail_medical,14.43,
sale,2019-10-06,retail_medical,41411.28999999998,
return,2019-10-06,retail_recreational,-19040.010000000002,
sale,2019-10-06,retail_recreational,2780385.959999974,
return,2019-10-06,wholesale,455478.0200000001,
sale,2019-10-06,wholesale,6608861.470000008,
return,2019-10-07,retail_medical,-35.92,
sale,2019-10-07,retail_medical,39666.089999999975,
return,2019-10-07,retail_recreational,-31157.199999999993,
sale,2019-10-07,retail_recreational,2886964.7499999492,
return,2019-10-07,wholesale,1011515.0000000001,
sale,2019-10-07,wholesale,4152676.65,
return,2019-10-08,retail_medical,-331.97,
sale,2019-10-08,retail_medical,47236.350000000006,
return,2019-10-08,retail_recreational,-6426.99,
sale,2019-10-08,retail_recreational,3193387.320000022,
return,2019-10-08,wholesale,897918.47,
sale,2019-10-08,wholesale,4214582.499999998,
return,2019-06-09,wholesale,3012.5,
return,2019-10-09,retail_medical,-9752.880000000012,
sale,2019-10-09,retail_medical,42526.88000000002,
return,2019-10-09,retail_recreational,-52622.16,
sale,2019-10-09,retail_recreational,3077546.789999923,
return,2019-10-09,wholesale,1007646.6800000003,
sale,2019-10-09,wholesale,4359097.199999999,
return,2019-10-10,retail_medical,112.77,
sale,2019-10-10,retail_medical,54444.91,
return,2019-10-10,retail_recreational,-17490.03,
sale,2019-10-10,retail_recreational,4042405.969999838,
return,2019-10-10,wholesale,3349583.2099999976,
sale,2019-10-10,wholesale,5871694.6400000015,
return,2019-10-11,retail_medical,-65.08,
sale,2019-10-11,retail_medical,41325.14999999998,
return,2019-10-11,retail_recreational,-6057.980000000002,
sale,2019-10-11,retail_recreational,3393217.849999992,
return,2019-10-11,wholesale,126634.92000000001,
sale,2019-10-11,wholesale,2035612.6999999993,
sale,2018-01-09,wholesale,100.0,
return,2019-01-31,wholesale,12264.0,
return,2019-04-30,wholesale,599.0,
return,2019-05-29,wholesale,4783.68,
return,2019-10-12,retail_medical,-68.21000000000001,
sale,2019-10-12,retail_medical,29317.73999999999,
return,2019-10-12,retail_recreational,-5529.5400000000045,
sale,2019-10-12,retail_recreational,2698443.3899999573,
return,2019-10-12,wholesale,142731.47999999998,
sale,2019-10-12,wholesale,1053875.9799999997,
return,2019-10-13,retail_medical,54.83,
sale,2019-10-13,retail_medical,34704.60999999999,
return,2019-10-13,retail_recreational,-5815.109999999999,
sale,2019-10-13,retail_recreational,2567235.7999999668,
return,2019-10-13,wholesale,1516461.4799999995,
sale,2019-10-13,wholesale,4756504.249999995,
sale,2019-10-14,retail_medical,38731.710000000014,
return,2019-10-14,retail_recreational,-4891.579999999993,
sale,2019-10-14,retail_recreational,2801359.7299999744,
return,2019-10-14,wholesale,1299130.3899999994,
sale,2019-10-14,wholesale,5174018.809999997,
sale,2019-10-15,retail_medical,38930.239999999976,
return,2019-10-15,retail_recreational,-6360.0,
sale,2019-10-15,retail_recreational,2955612.709999953,
return,2019-10-15,wholesale,1066846.5199999996,
sale,2019-10-15,wholesale,4777916.8,
return,2019-01-17,wholesale,3175.5,
return,2019-05-15,wholesale,986.0,
return,2019-10-15,retail_medical,-29.18,
return,2019-10-16,retail_medical,-159.85000000000002,
sale,2019-10-16,retail_medical,42202.60000000002,
return,2019-10-16,retail_recreational,-7358.260000000002,
sale,2019-10-16,retail_recreational,3030049.599999903,
return,2019-10-16,wholesale,702180.3299999998,
sale,2019-10-16,wholesale,3770167.439999995,
return,2019-10-17,retail_medical,-11.719999999999999,
sale,2019-10-17,retail_medical,55720.28999999998,
return,2019-10-17,retail_recreational,-17261.180000000004,
sale,2019-10-17,retail_recreational,4201016.119999886,
return,2019-10-17,wholesale,1017467.3699999998,
sale,2019-10-17,wholesale,4071771.2999999984,
sale,2019-10-18,retail_medical,43160.35999999995,
return,2019-10-18,retail_recreational,-5715.060000000002,
sale,2019-10-18,retail_recreational,3523124.729999921,
return,2019-10-18,wholesale,146770.58000000002,
sale,2019-10-18,wholesale,974755.64,
return,2018-04-16,wholesale,3644.0,
return,2018-08-21,wholesale,13693.9,
return,2019-10-18,retail_medical,-1025.2900000000002,
return,2019-10-19,retail_medical,-137.93,
sale,2019-10-19,retail_medical,26964.15000000001,
return,2019-10-19,retail_recreational,-5593.470000000004,
sale,2019-10-19,retail_recreational,2725194.68999988,
return,2019-10-19,wholesale,101959.51,
sale,2019-10-19,wholesale,515519.8099999998,
return,2019-10-20,retail_medical,99.45000000000002,
sale,2019-10-20,retail_medical,37771.04999999999,
return,2019-10-20,retail_recreational,-6282.160000000001,
sale,2019-10-20,retail_recreational,2737523.8299999656,
return,2019-10-20,wholesale,1257308.0100000002,
sale,2019-10-20,wholesale,5016874.560000002,
return,2019-10-21,retail_medical,-73.71,
sale,2019-10-21,retail_medical,38670.94,
return,2019-10-21,retail_recreational,-6025.890000000007,
sale,2019-10-21,retail_recreational,2786039.9900000026,
return,2019-10-21,wholesale,1010842.47,
sale,2019-10-21,wholesale,4538745.499999996,
return,2019-10-22,retail_medical,-77.21,
sale,2019-10-22,retail_medical,39573.31000000002,
return,2019-10-22,retail_recreational,-6454.560000000007,
sale,2019-10-22,retail_recreational,2855501.2599999825,
return,2019-10-22,wholesale,939178.6699999999,
sale,2019-10-22,wholesale,4312216.14,
return,2019-10-23,retail_medical,-71.35,
sale,2019-10-23,retail_medical,41650.48999999999,
return,2019-10-23,retail_recreational,-6438.15,
sale,2019-10-23,retail_recreational,2917228.549999875,
return,2019-10-23,wholesale,847220.2599999998,
sale,2019-10-23,wholesale,4425545.810000001,
return,2019-10-24,retail_medical,-130.90000000000003,
sale,2019-10-24,retail_medical,51807.060000000005,
return,2019-10-24,retail_recreational,-6678.930000000003,
sale,2019-10-24,retail_recreational,4066123.419999993,
return,2019-10-24,wholesale,684463.7300000001,
sale,2019-10-24,wholesale,3399346.5599999987,
sale,2019-10-25,retail_recreational,3358312.1199998586,
return,2018-03-18,wholesale,22480.6,
return,2019-10-25,retail_medical,-79.79,
sale,2019-10-25,retail_medical,39881.75999999999,
return,2019-10-25,retail_recreational,-5387.8600000000015,
return,2019-10-25,wholesale,189981.79,
sale,2019-10-25,wholesale,1128641.3200000008,
sale,2019-10-26,retail_medical,29053.680000000008,
return,2019-10-26,retail_recreational,-79763.74000000005,
sale,2019-10-26,retail_recreational,2633522.8100000396,
return,2019-10-26,wholesale,54133.579999999994,
sale,2019-10-26,wholesale,514459.94999999995,
return,2019-10-27,retail_medical,-45.790000000000006,
sale,2019-10-27,retail_medical,39175.78,
return,2019-10-27,retail_recreational,-6394.520000000003,
sale,2019-10-27,retail_recreational,2598867.050000035,
return,2019-10-27,wholesale,11370832.33,
sale,2019-10-27,wholesale,15429269.570000006,
return,2019-10-28,retail_recreational,-5595.240000000001,
sale,2019-10-28,retail_recreational,2600683.9600000014,
return,2019-06-29,wholesale,1896.0,
return,2019-10-28,retail_medical,-193.82,
sale,2019-10-28,retail_medical,34686.74999999998,
return,2019-10-28,wholesale,874413.4299999997,
sale,2019-10-28,wholesale,4961061.060000003,
return,2019-10-29,retail_medical,-119.72,
sale,2019-10-29,retail_medical,42361.64999999995,
return,2019-10-29,retail_recreational,-7465.260000000001,
sale,2019-10-29,retail_recreational,2814030.7999999765,
return,2019-10-29,wholesale,773514.0399999997,
sale,2019-10-29,wholesale,4592627.209999999,
return,2019-10-30,retail_medical,125.19,
sale,2019-10-30,retail_medical,50485.31000000001,
return,2019-10-30,retail_recreational,-32466.589999999997,
sale,2019-10-30,retail_recreational,3372317.349999918,
return,2019-10-30,wholesale,687718.46,
sale,2019-10-30,wholesale,3272799.1699999976,
return,2019-10-31,retail_medical,-135.21000000000004,
sale,2019-10-31,retail_medical,70329.05000000002,
return,2019-10-31,retail_recreational,-22762.410000000003,
sale,2019-10-31,retail_recreational,4560380.959999842,
return,2019-10-31,wholesale,682012.81,
sale,2019-10-31,wholesale,2973139.319999999,
return,2019-11-01,retail_medical,-62.53,
sale,2019-11-01,retail_medical,47205.469999999994,
return,2019-11-01,retail_recreational,-50674.130000000005,
sale,2019-11-01,retail_recreational,3492611.049999862,
return,2019-11-01,wholesale,80886.43,
sale,2019-11-01,wholesale,621936.0900000001,
return,2019-11-02,retail_medical,-74.4,
sale,2019-11-02,retail_medical,34181.45000000001,
return,2019-11-02,retail_recreational,-18704.710000000003,
sale,2019-11-02,retail_recreational,2776811.499999933,
return,2019-11-02,wholesale,67540.04000000001,
sale,2019-11-02,wholesale,696386.9300000002,
return,2019-11-03,retail_medical,48.089999999999996,
sale,2019-11-03,retail_medical,37775.69999999996,
return,2019-11-03,retail_recreational,-4665.330000000005,
sale,2019-11-03,retail_recreational,2722763.5700000334,
return,2019-11-03,wholesale,783848.0500000005,
sale,2019-11-03,wholesale,4125790.4100000015,
sale,2017-11-05,retail_medical,320.6,
sale,2017-11-05,retail_recreational,2295.99,
return,2017-11-06,retail_recreational,-13.6,
sale,2017-11-06,retail_recreational,2292.0800000000004,
sale,2017-11-07,retail_medical,129.84,
sale,2017-11-07,retail_recreational,2085.6000000000013,
sale,2017-11-08,retail_medical,34.0,
sale,2017-11-08,retail_recreational,2189.3200000000006,
sale,2017-11-09,retail_medical,127.84,
return,2017-11-09,retail_recreational,-104.01,
sale,2017-11-09,retail_recreational,3533.9199999999996,
sale,2017-11-10,retail_medical,6.8,
return,2017-11-10,retail_recreational,-56.42,
sale,2017-11-10,retail_recreational,2423.5300000000007,
sale,2017-11-11,retail_medical,4.08,
sale,2017-11-11,retail_recreational,2410.120000000001,
sale,2017-11-12,retail_medical,326.0,
return,2017-11-12,retail_recreational,-38.07,
sale,2017-11-12,retail_recreational,2357.6100000000006,
sale,2017-11-13,retail_recreational,2120.310000000001,
sale,2017-11-14,retail_medical,241.67,
sale,2017-11-14,retail_recreational,2594.5699999999997,
sale,2017-11-15,retail_recreational,2230.9900000000016,
sale,2017-11-16,retail_medical,36.71,
sale,2017-11-16,retail_recreational,2764.6100000000006,
return,2017-11-17,retail_recreational,-10.2,
sale,2017-11-17,retail_recreational,2204.110000000002,
sale,2017-11-18,retail_medical,61.15,
sale,2017-11-18,retail_recreational,2824.110000000001,
sale,2017-11-19,retail_medical,149.04999999999998,
return,2017-11-19,retail_recreational,-48.94,
